1.206073	1.066425	1.369196	1.451812	-1.005112	-1.013355	1.117978	2.05298	-2.45137	0.255561
1.210364	1.073001	1.369638	1.456827	-1.00521	-1.013374	1.130302	2.066579	-2.469987	0.254364
1.214587	1.079517	1.369982	1.461758	-1.005308	-1.013389	1.142595	2.080099	-2.488554	0.253179
1.218743	1.085974	1.370232	1.466607	-1.005405	-1.013399	1.154855	2.09354	-2.50707	0.252006
1.222831	1.092369	1.370388	1.471375	-1.005501	-1.013406	1.167083	2.106904	-2.525536	0.250845
1.226851	1.098702	1.370454	1.476063	-1.005597	-1.013408	1.179278	2.120192	-2.543948	0.249696
1.230804	1.104972	1.370432	1.480674	-1.005691	-1.013407	1.191441	2.133404	-2.562308	0.248559
1.234688	1.111178	1.370324	1.485207	-1.005785	-1.013401	1.203571	2.146543	-2.580613	0.247433
1.238505	1.11732	1.370133	1.489665	-1.005878	-1.013392	1.215668	2.159609	-2.598864	0.246318
1.242255	1.123397	1.369861	1.494048	-1.00597	-1.01338	1.227731	2.172603	-2.617059	0.245215
1.245938	1.129408	1.369511	1.498359	-1.00606	-1.013364	1.239761	2.185527	-2.635198	0.244123
1.249554	1.135354	1.369084	1.502599	-1.006151	-1.013344	1.251757	2.19838	-2.65328	0.243042
1.253103	1.141233	1.368583	1.506768	-1.00624	-1.013321	1.263719	2.211166	-2.671305	0.241972
1.256586	1.147045	1.368011	1.510868	-1.006328	-1.013294	1.275648	2.223884	-2.689273	0.240913
1.260004	1.15279	1.367369	1.5149	-1.006415	-1.013265	1.287543	2.236536	-2.707182	0.239864
1.263356	1.158467	1.366659	1.518866	-1.0065	-1.013232	1.299404	2.249123	-2.725032	0.238827
1.266644	1.164076	1.365885	1.522766	-1.006585	-1.013197	1.311231	2.261646	-2.742824	0.237799
1.269867	1.169617	1.365047	1.526602	-1.006669	-1.013158	1.323023	2.274105	-2.760556	0.236782
1.273027	1.175089	1.364149	1.530374	-1.006752	-1.013117	1.334782	2.286502	-2.778228	0.235775
1.276124	1.180493	1.363192	1.534085	-1.006833	-1.013072	1.346506	2.298838	-2.79584	0.234778
1.279158	1.185828	1.362179	1.537735	-1.006914	-1.013025	1.358196	2.311113	-2.813392	0.233791
1.282131	1.191094	1.361111	1.541324	-1.006993	-1.012976	1.369852	2.323329	-2.830883	0.232814
1.285043	1.196291	1.35999	1.544855	-1.007071	-1.012923	1.381474	2.335486	-2.848314	0.231846
1.287894	1.201419	1.358818	1.548328	-1.007148	-1.012869	1.393061	2.347586	-2.865684	0.230888
1.290686	1.206478	1.357598	1.551743	-1.007224	-1.012812	1.404615	2.359629	-2.882993	0.229939
1.293419	1.211467	1.356332	1.555103	-1.007299	-1.012752	1.416134	2.371616	-2.90024	0.229
1.296094	1.216388	1.35502	1.558408	-1.007373	-1.012691	1.427619	2.383548	-2.917427	0.22807
1.298712	1.22124	1.353666	1.561658	-1.007445	-1.012627	1.439071	2.395426	-2.934552	0.227148
1.301274	1.226022	1.35227	1.564855	-1.007516	-1.012561	1.450488	2.40725	-2.951616	0.226236
1.303779	1.230736	1.350835	1.568	-1.007586	-1.012493	1.461872	2.419022	-2.968619	0.225332
1.30623	1.235381	1.349363	1.571093	-1.007655	-1.012424	1.473221	2.430742	-2.98556	0.224438
1.308627	1.239957	1.347855	1.574135	-1.007723	-1.012352	1.484537	2.44241	-3.00244	0.223551
1.310972	1.244465	1.346312	1.577127	-1.00779	-1.012279	1.495819	2.454029	-3.019259	0.222673
1.313264	1.248905	1.344738	1.58007	-1.007856	-1.012204	1.507068	2.465597	-3.036016	0.221803
1.315504	1.253276	1.343133	1.582965	-1.00792	-1.012128	1.518283	2.477116	-3.052713	0.220942
1.317695	1.25758	1.341498	1.585812	-1.007983	-1.012049	1.529466	2.488587	-3.069348	0.220088
1.319835	1.261817	1.339836	1.588612	-1.008045	-1.01197	1.540614	2.50001	-3.085923	0.219242
1.321928	1.265985	1.338149	1.591365	-1.008106	-1.011889	1.55173	2.511386	-3.102437	0.218405
1.323972	1.270087	1.336437	1.594074	-1.008166	-1.011806	1.562813	2.522716	-3.11889	0.217574
1.32597	1.274122	1.334701	1.596737	-1.008225	-1.011723	1.573863	2.534	-3.135283	0.216752
1.327922	1.27809	1.332945	1.599356	-1.008283	-1.011638	1.58488	2.545238	-3.151616	0.215937
1.32983	1.281992	1.331168	1.601932	-1.00834	-1.011552	1.595865	2.556432	-3.167888	0.215129
1.331693	1.285829	1.329373	1.604465	-1.008396	-1.011465	1.606817	2.567582	-3.1841	0.214328
1.333513	1.289599	1.327561	1.606955	-1.00845	-1.011377	1.617738	2.578688	-3.200253	0.213535
1.335291	1.293305	1.325732	1.609404	-1.008504	-1.011288	1.628626	2.589751	-3.216346	0.212748
1.337027	1.296945	1.323889	1.611812	-1.008556	-1.011198	1.639482	2.600772	-3.23238	0.211969
1.338723	1.300521	1.322033	1.614179	-1.008608	-1.011107	1.650306	2.611751	-3.248355	0.211196
1.34038	1.304032	1.320165	1.616506	-1.008659	-1.011016	1.661098	2.622689	-3.264271	0.21043
1.341998	1.30748	1.318286	1.618794	-1.008708	-1.010924	1.671859	2.633585	-3.280128	0.209671
1.343579	1.310865	1.316398	1.621043	-1.008757	-1.010831	1.682589	2.64444	-3.295927	0.208918
1.345123	1.314186	1.314501	1.623254	-1.008805	-1.010737	1.693287	2.655256	-3.311668	0.208171
1.34663	1.317445	1.312597	1.625427	-1.008851	-1.010643	1.703955	2.666032	-3.327351	0.207431
1.348103	1.320641	1.310686	1.627563	-1.008897	-1.010549	1.714591	2.676769	-3.342977	0.206697
1.349542	1.323776	1.30877	1.629662	-1.008943	-1.010454	1.725197	2.687468	-3.358545	0.205969
1.350947	1.326849	1.30685	1.631724	-1.008987	-1.010359	1.735772	2.698127	-3.374056	0.205247
1.352321	1.329862	1.304927	1.633751	-1.00903	-1.010263	1.746317	2.708749	-3.389511	0.204531
1.353662	1.332813	1.303002	1.635742	-1.009073	-1.010167	1.756832	2.719334	-3.40491	0.203821
1.354973	1.335705	1.301076	1.637699	-1.009114	-1.010071	1.767317	2.729881	-3.420252	0.203116
1.356254	1.338537	1.29915	1.639621	-1.009155	-1.009975	1.777772	2.740392	-3.435538	0.202417
1.357506	1.34131	1.297224	1.641509	-1.009195	-1.009878	1.788197	2.750866	-3.450769	0.201724
1.35873	1.344024	1.2953	1.643364	-1.009235	-1.009782	1.798593	2.761305	-3.465945	0.201036
1.359926	1.34668	1.293378	1.645185	-1.009273	-1.009685	1.80896	2.771708	-3.481065	0.200354
1.361096	1.349277	1.291459	1.646974	-1.009311	-1.009588	1.819297	2.782075	-3.496131	0.199676
1.362239	1.351818	1.289544	1.648731	-1.009349	-1.009492	1.829606	2.792408	-3.511143	0.199004
1.363358	1.354302	1.287633	1.650455	-1.009385	-1.009395	1.839885	2.802705	-3.526101	0.198337
1.364452	1.356729	1.285728	1.652148	-1.009421	-1.009298	1.850136	2.812969	-3.541006	0.197676
1.365523	1.3591	1.283829	1.653811	-1.009456	-1.009202	1.860359	2.823199	-3.555857	0.197019
1.366571	1.361416	1.281937	1.655442	-1.00949	-1.009106	1.870553	2.833395	-3.570655	0.196366
1.367597	1.363677	1.280052	1.657043	-1.009524	-1.00901	1.88072	2.843558	-3.5854	0.195719
1.368601	1.365883	1.278175	1.658614	-1.009558	-1.008914	1.890859	2.853687	-3.600093	0.195077
